bank,review,rating,sentiment_label,sentiment_score
Commercial Bank of Ethiopia,Excellent !!!,5,POSITIVE,0.9998434782028198
Commercial Bank of Ethiopia,always we relay on,5,POSITIVE,0.9819697141647339
Commercial Bank of Ethiopia,I'm lucky to have this🙏 thank you CBE.,5,POSITIVE,0.9998283386230469
Commercial Bank of Ethiopia,it's need more improvement like Tellbirr.,4,NEGATIVE,0.9934640526771545
Commercial Bank of Ethiopia,goode app,5,POSITIVE,0.9997406601905823
Commercial Bank of Ethiopia,a very nice app.👍👍👍,5,POSITIVE,0.9998061060905457
Commercial Bank of Ethiopia,safe easy & fast,5,POSITIVE,0.9993506073951721
Commercial Bank of Ethiopia,it's good app,5,POSITIVE,0.9998493194580078
Commercial Bank of Ethiopia,It is veary useful app but screen shout was impossible .solve this problem,5,NEGATIVE,0.9874740839004517
Commercial Bank of Ethiopia,ጥሩ ነው,5,POSITIVE,0.748120903968811
Commercial Bank of Ethiopia,እጅግ በጣም ጥሩ አፕ,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,NEGATIVE,0.9366679191589355
Commercial Bank of Ethiopia,suitable app,4,POSITIVE,0.9997665286064148
Commercial Bank of Ethiopia,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,NEGATIVE,0.9526162147521973
Commercial Bank of Ethiopia,best transaction method of financial,5,POSITIVE,0.999774158000946
Commercial Bank of Ethiopia,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,POSITIVE,0.9987356066703796
Commercial Bank of Ethiopia,It literarily don't work at all,4,POSITIVE,0.9991438388824463
Commercial Bank of Ethiopia,good give us plus,5,POSITIVE,0.9998488426208496
Commercial Bank of Ethiopia,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,POSITIVE,0.988575279712677
Commercial Bank of Ethiopia,before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,POSITIVE,0.9843623638153076
Commercial Bank of Ethiopia,Tnc Cbe,5,POSITIVE,0.9070307016372681
Commercial Bank of Ethiopia,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,POSITIVE,0.9568520188331604
Commercial Bank of Ethiopia,great apps,5,POSITIVE,0.999821126461029
Commercial Bank of Ethiopia,Excellent,5,POSITIVE,0.9998434782028198
Commercial Bank of Ethiopia,Great app!,4,POSITIVE,0.999821126461029
Commercial Bank of Ethiopia,very good 👍 👏,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,great when it works,5,POSITIVE,0.9998679161071777
Commercial Bank of Ethiopia,"the app is very good, but why screenshots is impossible?",5,POSITIVE,0.9889962673187256
Commercial Bank of Ethiopia,excellent match application,5,POSITIVE,0.9998453855514526
Commercial Bank of Ethiopia,The Best app😍😍😍,5,POSITIVE,0.999686598777771
Commercial Bank of Ethiopia,excellent app,5,POSITIVE,0.9998356103897095
Commercial Bank of Ethiopia,easy to use and user friendly,5,POSITIVE,0.9000468850135803
Commercial Bank of Ethiopia,very nice,5,POSITIVE,0.9998552799224854
Commercial Bank of Ethiopia,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,NEGATIVE,0.9046952128410339
Commercial Bank of Ethiopia,well software,5,POSITIVE,0.9618880152702332
Commercial Bank of Ethiopia,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,NEGATIVE,0.8337253928184509
Commercial Bank of Ethiopia,CBE very good apps,5,POSITIVE,0.9998351335525513
Commercial Bank of Ethiopia,"This application fast, secure and more convenient. Thanks CBE",5,POSITIVE,0.9940330386161804
Commercial Bank of Ethiopia,excellent service,5,POSITIVE,0.9998576641082764
Commercial Bank of Ethiopia,it's best,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,Why didn't you display cash transactions and bank statement in the mobile banking app?,4,NEGATIVE,0.9588112235069275
Commercial Bank of Ethiopia,Amazing app,5,POSITIVE,0.9998670816421509
Commercial Bank of Ethiopia,our legitimate bank,4,POSITIVE,0.9973963499069214
Commercial Bank of Ethiopia,Ever and never seen this kind of app I proud my CBE,5,POSITIVE,0.9992934465408325
Commercial Bank of Ethiopia,very good and safe for me!,5,POSITIVE,0.9998428821563721
Commercial Bank of Ethiopia,it is best bank,5,POSITIVE,0.9998420476913452
Commercial Bank of Ethiopia,"very good, but sometimes....",4,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,NEGATIVE,0.9609296321868896
Commercial Bank of Ethiopia,Why not allowed to pay for fuel?,4,POSITIVE,0.9563595056533813
Commercial Bank of Ethiopia,Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,NEGATIVE,0.9996782541275024
Commercial Bank of Ethiopia,ቆንጆ ነው,5,NEGATIVE,0.6970564723014832
Commercial Bank of Ethiopia,Great version,5,POSITIVE,0.9998726844787598
Commercial Bank of Ethiopia,Good and easy to use,5,POSITIVE,0.9997110962867737
Commercial Bank of Ethiopia,nice app and fast money transfer,5,POSITIVE,0.9987881779670715
Commercial Bank of Ethiopia,Really automated...,5,POSITIVE,0.9949477910995483
Commercial Bank of Ethiopia,good App,5,POSITIVE,0.9998493194580078
Commercial Bank of Ethiopia,bek betam kelal,5,POSITIVE,0.932547926902771
Commercial Bank of Ethiopia,ምርጥ አፕ ነው ተመችቶኛል❤❤,3,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,NEGATIVE,0.9985542893409729
Commercial Bank of Ethiopia,"very good, keep it up",5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,there is some issue the process it delay,3,NEGATIVE,0.9985427856445312
Commercial Bank of Ethiopia,what an amazing application in Ethiopian Banking industry which is very interested one!,5,POSITIVE,0.9997623562812805
Commercial Bank of Ethiopia,interesting,3,POSITIVE,0.9998446702957153
Commercial Bank of Ethiopia,simple&fast!!!,5,POSITIVE,0.9997977614402771
Commercial Bank of Ethiopia,it is very good app,5,POSITIVE,0.9998493194580078
Commercial Bank of Ethiopia,It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,POSITIVE,0.9995803236961365
Commercial Bank of Ethiopia,Very God thanks,5,POSITIVE,0.9995982050895691
Commercial Bank of Ethiopia,The sum is good.,3,POSITIVE,0.9998421669006348
Commercial Bank of Ethiopia,best of bests,5,POSITIVE,0.9998332262039185
Commercial Bank of Ethiopia,am happy thank you CBE🫡,5,POSITIVE,0.9998730421066284
Commercial Bank of Ethiopia,it's very nice 👍.,5,POSITIVE,0.9998552799224854
Commercial Bank of Ethiopia,"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,NEGATIVE,0.9973345994949341
Commercial Bank of Ethiopia,Very good,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,halan garidhaa cbe,5,POSITIVE,0.9760899543762207
Commercial Bank of Ethiopia,best apps for useing,5,POSITIVE,0.999685525894165
Commercial Bank of Ethiopia,like it,5,POSITIVE,0.9910564422607422
Commercial Bank of Ethiopia,Good apps ...But fix the screenshot its not easy like before ......,5,POSITIVE,0.997409999370575
Commercial Bank of Ethiopia,l love it,5,POSITIVE,0.9998735189437866
Commercial Bank of Ethiopia,"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,NEGATIVE,0.9934136271476746
Commercial Bank of Ethiopia,in this update why screenshoot is disabled now it's not working,1,NEGATIVE,0.9992486834526062
Commercial Bank of Ethiopia,"realy I donot seen like this application ! fast ,safe ande confortable",5,NEUTRAL,0.5
Commercial Bank of Ethiopia,Excellent but needed upgrading!,5,POSITIVE,0.9994764924049377
Commercial Bank of Ethiopia,goods app!! pleace update this apps??,4,POSITIVE,0.9992204904556274
Commercial Bank of Ethiopia,"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,NEGATIVE,0.999171257019043
Commercial Bank of Ethiopia,Fantastic app! I appreciate it very much,5,POSITIVE,0.9998569488525391
Commercial Bank of Ethiopia,Convenient app,5,POSITIVE,0.9977468848228455
Commercial Bank of Ethiopia,Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,NEGATIVE,0.994532585144043
Commercial Bank of Ethiopia,It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,NEGATIVE,0.9985707998275757
Commercial Bank of Ethiopia,why why u remove screen shoot😡😡,2,NEGATIVE,0.9990703463554382
Commercial Bank of Ethiopia,"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",1,NEGATIVE,0.9996775388717651
Commercial Bank of Ethiopia,very nice one,5,POSITIVE,0.9998552799224854
Commercial Bank of Ethiopia,good application,5,POSITIVE,0.999854564666748
Commercial Bank of Ethiopia,problem solver and the best fast app,5,POSITIVE,0.9997068047523499
Commercial Bank of Ethiopia,ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,5,NEGATIVE,0.932232677936554
Commercial Bank of Ethiopia,Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,3,NEGATIVE,0.9715682864189148
Commercial Bank of Ethiopia,you must added dark mode options ❗,3,NEGATIVE,0.9659031629562378
Commercial Bank of Ethiopia,Thank you,5,POSITIVE,0.9998283386230469
Commercial Bank of Ethiopia,ممتاز جدا جدا,5,NEGATIVE,0.8608055114746094
Commercial Bank of Ethiopia,very nice and convenient app,5,POSITIVE,0.9994218349456787
Commercial Bank of Ethiopia,there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,2,NEGATIVE,0.9997336268424988
Commercial Bank of Ethiopia,Great experience so far but why this app ain't working while developer mode is on?,4,POSITIVE,0.998553454875946
Commercial Bank of Ethiopia,why did the screen shot stopped ?????,3,NEGATIVE,0.9994602799415588
Commercial Bank of Ethiopia,it's genuine app..,5,POSITIVE,0.9998650550842285
Commercial Bank of Ethiopia,okay 👌👍,5,POSITIVE,0.9997709393501282
Commercial Bank of Ethiopia,it's a very good application but sometimes it takes a long time to synchronize,4,POSITIVE,0.9470794796943665
Commercial Bank of Ethiopia,commercial dank...,5,POSITIVE,0.767674446105957
Commercial Bank of Ethiopia,it's very good,5,POSITIVE,0.9998161196708679
Commercial Bank of Ethiopia,to getting money,5,NEGATIVE,0.6802430748939514
Commercial Bank of Ethiopia,some times it is difficult to get reciepts for the payment made,1,NEGATIVE,0.9984460473060608
Commercial Bank of Ethiopia,this app is best,1,POSITIVE,0.9998369216918945
Commercial Bank of Ethiopia,it's very useful,5,POSITIVE,0.9997634291648865
Commercial Bank of Ethiopia,best app and update more features *****,5,POSITIVE,0.9998137354850769
Commercial Bank of Ethiopia,best app for this vast digital finanical word,5,POSITIVE,0.9996650218963623
Commercial Bank of Ethiopia,this app is my favorite application,5,POSITIVE,0.9962571859359741
Commercial Bank of Ethiopia,Hooo I love this application,5,POSITIVE,0.9967120885848999
Commercial Bank of Ethiopia,The app protects me from screenshot after update. Please make revision on the app.,4,NEGATIVE,0.9820283651351929
Commercial Bank of Ethiopia,Screenshot or slip not working,2,NEGATIVE,0.999715268611908
Commercial Bank of Ethiopia,thank you for help,5,POSITIVE,0.9998024106025696
Commercial Bank of Ethiopia,I'm sad guys what are you doing? Why did you add the screenshot restriction to the app? You just made it worse it was a great value to us. You need to rethink it. i will change the 1 star rating when you resolve the issue.,1,NEGATIVE,0.9993065595626831
Commercial Bank of Ethiopia,Thise is helpfull and have good and easy for mobile money usage in ethiopia,5,POSITIVE,0.8404873013496399
Commercial Bank of Ethiopia,thank you,5,POSITIVE,0.9998283386230469
Commercial Bank of Ethiopia,good app.,5,POSITIVE,0.9998493194580078
Commercial Bank of Ethiopia,"Old version was very friendly to use. Now we can't see the #Reason The #transaction history (very limited) and now it crash every time it's opened. More over, the last update prevents us from taking #screenshots. Thanks for the developers as they are getting more stupid than ever.",1,NEGATIVE,0.9989103078842163
Commercial Bank of Ethiopia,Since last week this app has started not working. It simply log in without network but can't sync. Please fix it.,5,NEGATIVE,0.99411940574646
Commercial Bank of Ethiopia,amazing👌🫶🙏,5,POSITIVE,0.999875545501709
Commercial Bank of Ethiopia,What an absolutely terrible update. No screenshots and you still have this stupid restriction on developer options. WHAT ABOUT THOSE OF US WHO ARE ACTUALLY DEVELOPERS!!!!!! At this point telebirr just wins the game 100%. CBE. Do. Better!,1,NEGATIVE,0.9991449117660522
Commercial Bank of Ethiopia,Wow its my in,5,POSITIVE,0.999592125415802
